postnummer,NDI,NDI_rank
56892,-.036249541,.51408726
56893,.036774941,.54950106
57131,-1.7327014,.043827038
57132,-.86487585,.18469967
57133,-.71796906,.22559185
57134,-.95559752,.1605361
57135,-2.1704688,.019859128
57136,-.96242869,.1591665
57137,.0054149488,.5360986
57138,-.080010191,.49324986
57139,-.30492607,.38837799
57140,-.16689049,.4546077
57141,-.92301327,.17041674
57142,.095884897,.57689297
57143,-.028391162,.51897866
57161,-.94566709,.16405791
57162,-1.3595001,.081980042
57163,-.001661127,.5325768
57164,-.15059847,.46204266
57165,-.61133522,.26159266
57166,.24027173,.64204657
57167,.29430401,.66356879
57168,-.80529988,.2011348
57169,.1877429,.61895913
57171,-.74115455,.21864606
57172,.10318775,.58119744
57173,-.18490125,.44648796
57174,-.17190158,.45177069
57175,-.11307384,.47965172
57176,-.062168606,.5017609
57177,-1.1981537,.10849149
57178,.11096169,.58413225
57191,.10466657,.58178437
57192,.34760389,.68176484
57193,.24631394,.64419878
57194,.13704029,.5974369
57195,.066305131,.56368619
57197,.11156778,.58452356
57230,-.18760459,.44550967
57231,-.14575666,.46419486
57232,-.54334646,.28869104
57235,.26246512,.65104675
57237,.61215204,.77274507
57240,.85964894,.8296811
57241,.53836077,.74887496
57242,-1.4439819,.071023285
57250,.26269317,.65114456
57251,-.094734393,.48786929
57255,-1.1436589,.11905693
57256,-.92431831,.17012326
57257,-.30272654,.38974759
57258,-.48289752,.31021327
57260,-1.0186234,.14547056
57261,-1.701095,.045979261
57262,.35026142,.68333006
57263,.72398514,.7981804
57273,-.76611161,.21111329
57274,-.2584559,.41136762
57275,-.70206416,.22940716
57276,-.62140042,.25777733
57291,-.03435744,.51565254
57292,.65962183,.78428876
57293,.010961418,.53844649
57295,-.59119469,.2698102
57296,-.23796555,.42203093
57297,-.063262329,.50117391
57331,-1.5069994,.063881822
57332,-1.1683249,.11387204
57333,-1.4470748,.069947176
57334,-.3813403,.35413814
57335,-1.3246686,.087654077
57336,-.042492993,.51105458
57337,.18984488,.62032872
57338,.44840479,.71972215
57339,-.40243733,.34396401
57340,-1.0329438,.14282919
57341,-.75302458,.21483076
57342,-1.9362431,.029544121
57343,.61121124,.77245158
57361,-.37799421,.35589904
57373,-.66622847,.2413422
57374,-.94245589,.16484053
57375,-.37360466,.35726863
57376,-.062564261,.50146741
57377,-.24958876,.41586775
57391,-.24537322,.41733515
57392,-.064692765,.50029349
57393,.35584757,.68518883
57394,.2940698,.66347092
57395,-.66807538,.24085306
57396,-.41941106,.33613774
57397,-.34561321,.36959499
57398,-.27697876,.40275875
57399,-.16999114,.4528468
57431,-.64750713,.24799453
57432,-.52687502,.29514772
57433,.22011392,.63363332
57434,.18312368,.61651343
57435,.058974609,.55996871
57436,-.81094116,.1993739
57437,-.21823314,.43083546
57438,-.36510995,.36137742
57439,.45334297,.72177655
57440,-1.8144354,.037761692
57441,.48480767,.73204851
57442,.173632,.61357856
57443,.095544666,.57669729
57450,-.56848598,.27881041
57453,-.62330866,.25728819
57454,-.37995332,.35492074
57455,-.75210094,.21522208
57471,-.37588203,.35648602
57472,-.19009607,.44423792
57473,-.79843384,.20358051
57474,.20526873,.62844843
57475,-.6409288,.25053805
57476,-.57879728,.27470163
57491,.39082843,.69800431
57492,.024557292,.54441398
57493,-.3832584,.35276854
57494,-.0056320485,.52954412
57495,-.24448244,.41772649
57496,-.03408679,.51575035
57497,.14949334,.60262179
57498,-.21143629,.4341616
57531,-.23331828,.42388964
57532,-.78805202,.20602621
57533,-.40521261,.34220308
57534,-.11993968,.47632557
57535,.11306652,.58550185
57536,.21417813,.630992
57537,.24427731,.64351398
57538,-1.4769307,.066034041
57539,.1571559,.60633928
57591,-.11166374,.48023871
57592,-.012258513,.52690274
57593,.13339384,.59508902
57594,.22099498,.63431811
57595,.0086255204,.5371747
57596,.62403542,.77597338
57597,-.99050826,.15241636
57598,-1.2357144,.10174134
57599,-1.5921066,.055468597
57631,-.64689589,.24848366
57632,-.52913254,.29416943
57633,-.76506525,.21140677
57635,-.73334754,.22070044
57636,-.22462068,.42750931
57691,-.31854412,.38201916
57692,-.1292962,.47192329
57693,-.71517932,.22647232
57694,-.66234618,.24261397
57695,-.56919438,.27841911
57696,-.53486115,.29162592
57697,.080597244,.57063198
57730,-1.4166297,.074740753
57731,-1.8309754,.036489923
57732,-1.120935,.12326355
57733,-.93684202,.16689493
57734,-.57223707,.27714732
57735,-.075406685,.49501076
57736,.014057732,.54010957
57737,-2.3437855,.013500294
57738,-.59807742,.26707101
57750,-1.2069013,.10663275
57751,-.80049157,.20279789
57771,-1.3538131,.083251812
57772,-1.8501451,.035218157
57773,-1.2934494,.091762863
57774,-1.0706422,.133829
57775,-.96128029,.15926433
57776,-1.072314,.13333985
57777,-.41494516,.33858344
57790,-1.2082661,.10643709
57791,-.35251522,.3668558
57792,-.52497065,.29583251
57793,-.079581857,.49344552
57794,-.9161588,.17227548
57795,-.466423,.31676775
57796,.46656415,.72578752
57797,-2.3551564,.013108981
57798,-.31815252,.38231266
57799,-1.8591164,.033750735
57831,-.68897003,.23390725
57832,-.94230044,.16532968
57833,-.37250203,.35795343
57874,-1.3484216,.083838776
57875,-.30909917,.3863236
57891,-.31410441,.38397574
57892,-.012343546,.52680492
57893,-.017735094,.52377224
57894,-.06878531,.49804345
57895,-.071765915,.49726081
57930,-1.6202426,.052533749
57931,-.64075351,.25063589
57932,-.06640166,.49941304
57933,-2.2205274,.018196048
57940,-1.2794871,.093915083
57971,-1.9671552,.027783213
57972,-1.3242593,.08775191
57990,-.13661495,.46869498
57991,-1.1110485,.12522012
57992,-.78949821,.20573273
57993,-.88117534,.18059088
57994,-.73219037,.22148308
57995,-.98332,.15437292
57996,-.59916532,.2666797
58212,.12398547,.59098023
58214,-.41566068,.33789864
58215,-2.3178849,.014576403
58216,1.1703709,.89238894
58217,-.3760772,.35629034
58218,.41715866,.70954806
58219,.53489417,.74691844
58220,.59022069,.76707101
58221,.33324459,.67697126
58222,-.53785825,.29015848
58223,.50520289,.73870087
58224,.11641973,.58726275
58225,.3476119,.68186265
58226,.089389883,.57454509
58227,.41245526,.70720017
58228,.77961004,.81373507
58229,-.3136625,.38436705
58230,-.29752618,.39229113
58231,-.5467155,.28683233
58232,-.051342268,.50616318
58233,-.0055529643,.52964193
58234,-.18918583,.44462922
58235,-.68832552,.23420075
58236,-.80175346,.20260224
58237,-.19215414,.44335747
58238,-.36449781,.36167091
58239,.89688957,.83868128
58240,-.68848151,.23400509
58242,.005893446,.53639209
58243,-.12798691,.47251028
58244,.47237676,.7280376
58245,1.3950653,.92369401
58246,1.3578429,.91899824
58247,.44119421,.71727645
58248,-.23870499,.42154178
58249,-.011095741,.5276854
58252,.57728881,.76247311
58253,.056834128,.55869693
58254,.069871932,.56534922
58255,.79585212,.81706125
58256,1.0286959,.86480141
58272,.67972291,.78898454
58273,-.14873585,.46360791
58274,.70864844,.79495203
58275,2.3109024,.98894542
58276,1.7326031,.95812953
58277,-.46749565,.31647426
58278,-4.1932192,.0016630796
58328,-.2098964,.43533555
58329,-2.9458282,.0044022696
58330,-2.2210653,.018000392
58331,-.060098883,.50264138
58332,-.29311186,.39444336
58333,-.4806878,.31119156
58334,.13900368,.59821951
58336,1.3203611,.91391116
58337,1.8170199,.96468401
58360,.57401621,.76129913
58371,.83556747,.82576793
58372,.82287735,.82283312
58391,.51438206,.74134219
58392,.17762057,.61494815
58393,1.0590527,.86988848
58394,.4334825,.71531987
58422,.97421151,.85394245
58431,-1.0461731,.13891606
58432,-1.8672723,.033261593
58434,-1.573388,.05752299
58435,-1.3449303,.084230095
58436,-2.1252811,.022011349
58437,.95214248,.84963804
58439,-1.7265769,.044218354
58561,.24787806,.64498138
58562,.86791694,.83124632
58563,.32332623,.67335159
58564,.78637141,.81510466
58565,1.0560348,.86949718
58571,-.18193197,.44746625
58572,1.126634,.88338876
58573,.43205431,.71483076
58574,.36079612,.68743885
58575,.75564945,.80757189
58576,.65731126,.78360397
58577,1.5397197,.939053
58578,.48684731,.73253769
58591,.70057994,.79368031
58592,.51912647,.74290746
58593,.79882944,.81823516
58594,.56185097,.75699472
58595,.57990843,.7634514
58596,.78391236,.81471336
58597,.92672682,.84327918
58598,1.1435732,.88681275
58599,.99042726,.85746431
58642,-1.9710326,.027391899
58643,-2.2569082,.016043827
58644,-1.095485,.12805714
58645,-2.0569108,.024946194
58646,-2.0576301,.024848366
58647,-2.166918,.020152612
58648,-2.872494,.0049892389
58649,-2.0379174,.025533164
58662,.15917335,.60712188
58663,.91066444,.84102917
58665,.73073214,.80033261
58666,.59682143,.7687341
58723,.36269784,.68831933
58724,-.43108088,.33105066
58725,-.048976976,.50743496
58726,-.69855756,.23097241
58727,-.16278066,.45656428
58729,1.4280661,.92741144
58731,1.9043071,.97074938
58732,-.087370783,.49060848
58733,-1.8002167,.038642146
58734,-1.6708415,.048816279
58735,-.38106218,.35443163
58736,2.3396516,.98992372
58737,.26977673,.65388376
58738,-1.7072089,.045587946
58739,1.5881379,.94453138
58750,.98058188,.85570341
58752,1.0596001,.87027979
58758,1.5296705,.93807477
58921,-1.1077877,.12580708
58923,.71821731,.79651731
58925,-.98984557,.15280767
58927,-.057590783,.50342399
58929,.70652354,.79475641
58931,1.0145422,.86216003
58933,.20257506,.62658972
58935,1.7466227,.95930344
58937,1.4664758,.93112892
58939,1.4011217,.92467225
58941,1.6619947,.95128155
58943,1.547714,.94052047
58950,1.7313136,.95783603
58951,.80756861,.81960475
58953,.19379342,.62179613
58955,.53436291,.74672276
58957,.42512098,.71287417
58961,1.0718567,.87262768
58963,.75484449,.80718058
58964,.61443239,.77372336
58965,.36687782,.68978673
59036,-.35639888,.36460575
59037,-.91338319,.17344943
59038,-1.5612921,.058794755
59039,-.25148663,.41440031
59042,-.94231325,.16523185
59043,-.218796,.43034631
59044,.72181422,.79759341
59045,1.1897595,.89493251
59046,.41125554,.70651537
59053,-.82564771,.19360204
59126,-1.8652946,.033555076
59127,-2.5645974,.0083153984
59130,-1.0387183,.14106828
59132,-.45071548,.32342008
59135,-.12594058,.47329289
59136,-.26829645,.40686753
59137,.14393622,.59968692
59138,-.91044778,.17423205
59139,-1.0978558,.12776364
59145,-.51596868,.29896301
59146,-.81313252,.19829778
59147,-2.7013512,.006456662
59150,.25034642,.64605755
59151,-.64875793,.24779886
59152,.63272297,.77783215
59153,-.70060867,.23018979
59154,-2.9027429,.004695754
59155,-2.6399426,.0074349442
59160,-.082685202,.49236941
59161,-.034966309,.51516336
59162,.30202997,.66532969
59170,-.74362391,.21766777
59171,-2.4974711,.010174134
59172,-.038849145,.51301116
59173,-1.8931987,.032185484
59174,.64023966,.77949518
59175,-.27996209,.4011935
59176,.312989,.66973197
59177,.034614138,.54871845
59178,.24094455,.64234006
59179,-.12074777,.47554293
59190,-.90043873,.17589512
59191,-.22381219,.42790061
59192,.19609444,.62306792
59193,-.60016918,.26599491
59194,-.28893426,.39581296
59195,.1196089,.58892584
59196,-.41218099,.33926824
59197,-.46496376,.31706125
59198,-1.4547409,.068871066
59199,-.44966891,.32381138
59230,-.22905335,.42584622
59231,-1.1755147,.11240461
59232,-.54128379,.28947368
59240,-.89522356,.17726472
59241,.28086817,.65897083
59242,-.31289226,.38475835
59291,-.17608167,.45000979
59292,-.016297339,.52445704
59293,-.6043632,.26413617
59294,-.19210379,.44355312
59330,-.04183181,.51183718
59331,-.56658506,.27939737
59332,-.48859543,.30855018
59333,-.16712074,.45441204
59334,-.099363312,.48601055
59335,-.57399583,.27656037
59336,.17223936,.61289376
59337,.3138983,.6703189
59338,.69722104,.7928977
59339,-2.4272881,.011543729
59340,-.65017551,.2472119
59341,.40491337,.70367837
59342,-.28469834,.398063
59343,.15371428,.60418707
59344,.8189587,.82165915
59350,-.45344079,.32224613
59351,-1.7053965,.045685776
59352,.012710709,.53942478
59353,-.79575664,.20436314
59354,-.62936544,.25494033
59361,-.60278732,.26482096
59370,-1.1606086,.11563295
59371,-.23421571,.42359617
59372,-.92731559,.16963412
59373,-.90548944,.17491685
59374,.25910535,.64938366
59375,-1.8509154,.035022501
59376,-.83594936,.1924281
59391,-.60899264,.26237527
59392,.42453101,.71258068
59393,.39191842,.69888479
59395,-.2651847,.40804148
59396,-.13557793,.4691841
59397,-.87180245,.18293875
59430,-.91991663,.17100371
59431,-1.4424242,.071316771
59432,-1.3662699,.081099592
59470,-.53804588,.29006064
59471,-.5747906,.27616906
59472,-1.5149519,.062805712
59473,-.92767942,.16934064
59474,-2.7553852,.0058696927
59475,-.73644561,.21991782
59491,-.35572228,.36489925
59492,-.54811782,.28565839
59493,-.45452574,.32165918
59494,-.86593884,.1841127
59530,-.4974587,.30522403
59531,-2.1159267,.022598317
59532,-.70810562,.22803757
59533,-.94595033,.16386226
59534,.57605255,.76188612
59540,-2.0610065,.024359224
59541,-.4369688,.32919195
59542,-2.4549181,.011250244
59543,.69468808,.79240853
59544,-.04636804,.50890237
59550,.091777869,.57513207
59551,.0968486,.57777345
59552,-.21473844,.4324007
59553,.27748898,.65681863
59554,.46647221,.72568971
59557,.17287834,.61338288
59558,.79499739,.81686556
59559,.79507923,.81696343
59570,-1.0577736,.13676384
59571,-.053248011,.50508708
59572,-1.3437721,.084327921
59573,-.33812717,.37331247
59575,-.21860763,.43054196
59576,.1462568,.60076308
59591,-.11140479,.48033652
59592,-.045776717,.50948936
59593,.087795228,.57395816
59594,.062259663,.56182742
59595,-.2248843,.42731363
59596,.0096703116,.5378595
59597,.42297336,.71218938
59631,-.5999921,.26609275
59632,-1.1972033,.10868715
59633,-1.3084165,.08990413
59634,-.8673113,.18362355
59636,-.4278371,.33232245
59691,-.13336232,.47035804
59692,.50100547,.73713559
59693,.32860965,.67501467
59695,-.17238869,.45157504
59730,-.79988992,.20299354
59731,.1672785,.61103505
59732,.19978692,.62482882
59740,-1.041749,.14028566
59742,-1.4198772,.0745451
59743,-.80912513,.20025435
59750,-1.0368274,.14165525
59752,-1.6132139,.053022891
59755,-.14771965,.4639014
59791,-.21235563,.43337899
59794,.27378368,.65554684
59796,-1.0036436,.1484054
59797,-.96525198,.15857953
59830,.19791991,.62404615
59831,.56532741,.75836432
59832,.42818621,.71385247
59834,-2.0044358,.026804931
59835,.034453791,.54862064
59836,-.75659597,.21395031
59837,-.12981382,.47182548
59838,-1.2207153,.10467619
59839,-.38860273,.3495402
59840,-.9598273,.15965565
59870,-1.2810925,.093523771
59871,-.71520287,.22637449
59872,-.33729804,.37360594
59873,-.55392545,.28448445
59891,-.11551575,.47837996
59892,-.47488317,.31334376
59893,-.029138006,.51839173
59894,-.34152123,.37125808
59895,-.35112876,.36744276
59896,-.83932984,.19144982
59897,-1.3322442,.086577967
59898,-1.0571641,.13695949
59931,-1.0818157,.13108981
59932,-1.1154189,.12433966
59933,-.73002368,.22197221
59991,-.5613789,.28135395
59992,-.59988993,.26619056
59993,-.44435704,.32567012
59994,-.26504233,.40823713
60208,-.6747523,.23870084
60209,.45242032,.72128743
60210,.28740716,.66092741
60211,-.59179711,.26961455
60212,-.13158254,.47123849
60213,.23251541,.6384269
60214,-1.0608037,.13588339
60215,-.92767,.16943847
60216,-.8215071,.19458032
60217,-1.4155496,.075132065
60218,-.21733312,.43122676
60219,-.49735856,.30532184
60220,-.64714748,.24819018
60221,.1080372,.58286047
60222,-.20994842,.43523774
60223,-2.1673229,.020054784
60224,-.14292435,.46605361
60225,-.46183282,.31852865
60226,-.47498074,.31324595
60227,-.78170019,.2080806
60228,-2.1639073,.020446097
60229,-.08451245,.49168462
60230,-1.063897,.1349051
60231,-.43978667,.32831147
60232,-.37061015,.35893172
60233,-1.1647365,.11465467
60234,-.33436343,.37468207
60235,.58090651,.7641362
60238,-.25860521,.41126981
60239,-.94314587,.16464488
60240,-1.1095971,.12561142
60241,-.29505855,.39366072
60242,-.6571337,.24457054
60243,-.13863814,.46771669
60244,.1480808,.60174131
60245,-.63961768,.25132069
60246,-.81586742,.19643906
60247,-.53558582,.29152808
60336,.24379179,.64341617
60337,.21082416,.6303072
60345,-.035256755,.51496774
60347,-2.4551361,.011152416
60348,-2.5179923,.009489337
60349,-1.235543,.10183917
60350,-.46822938,.31608295
60351,-1.4479194,.069751516
60352,-.24935074,.41596556
60353,-.67945826,.23654862
60354,-.54381359,.28839758
60355,-.051907875,.5059675
60356,-1.3791273,.079729997
60357,-1.0612267,.1355899
60358,-2.1704528,.019956956
60359,-2.7522833,.0059675211
60360,-2.1223488,.022207005
60361,.77931112,.81363726
60362,-2.071213,.024163568
60363,-1.8374299,.03619644
60364,-.78982496,.20563491
60365,1.1488423,.88818234
60366,.20166843,.62619841
60367,-1.6396369,.050968498
60368,-2.8369462,.0053805518
60369,-2.747215,.0060653491
60370,.73142588,.8006261
60371,.41705993,.70945019
60372,1.0263529,.86431229
60373,-.49464187,.30630013
60374,-.34066206,.37184504
60375,.969253,.85315984
60376,-1.2589293,.098023869
60377,-.76654905,.21101546
60378,-.82476687,.19389552
60379,1.0677203,.87194288
60380,.58361363,.7649188
60381,-.072425075,.49696732
60385,1.182151,.89405203
60386,-.45427847,.32185483
60387,-1.24778,.099491291
60560,.85570496,.82909411
60570,1.1306449,.88456273
60580,1.144977,.88710624
60591,.58855176,.76599491
60592,.82293922,.82293093
60593,.69712389,.79279983
60594,.36158913,.68783015
60595,.33075234,.67628646
60596,.50812656,.7396791
60597,.731215,.80052829
60599,.2480942,.64517707
61024,-.0034960664,.53130502
61025,-.40365964,.34318137
61027,-.70678556,.22842889
61029,-.21274374,.43318334
61031,.12699284,.59166503
61033,.044645738,.55302292
61130,.10551352,.58207786
61131,-.22204591,.42848757
61132,-.18584828,.44599882
61133,-.31230947,.38514969
61134,-.34653267,.36910585
61135,-.28463891,.39816082
61136,.25903183,.64928585
61137,-.043714151,.51017416
61138,.019689213,.54226178
61139,.58881432,.76638621
61144,1.0632759,.87096459
61145,.52736586,.74505967
61146,-.25960332,.41058502
61147,1.7120545,.95617294
61150,.47469431,.72891802
61155,-1.645193,.050577186
61156,-.052394487,.50547838
61157,.059699323,.56036001
61160,-.99332321,.1515359
61161,-1.1115136,.12502445
61162,.50420916,.73811388
61163,.97005838,.85364902
61164,.5316205,.74613577
61165,-2.149169,.021326551
